	address	RestaurantID	Checkins	Recommended	Name	range	Rating	Reviews	
1029	1515 W 3rd St, Fl 6	hWgMbRQKIBrAw18-I0KJQQ	54.0	Worth Visiting	Lobby Lounge On 6	4.0	3.8	5	
1030	3314 Warren Rd	4HVGgGI5rKvUJcaIV7ub7Q	20.0	Worth Visiting	Gionino's Pizzeria	4.0	3.5	24	
1031	2391 W 11th St	RQlC4Tgc7Gk_tmxxY7oF6A	18.0	At your own risk	Ligali's Bistro	3.0	3.1	29	
1032	5107 Detroit Ave	cd3ZlHmdNI4XlxGQBwPjvA	141.0	Worth Visiting	Big Egg Family Restaurant	3.0	3.4	46	
1033	3299 Steelyard Dr	BX-JlaAowcQ5FpPsS4d9rg	14.0	Its your say finally!	Burger King	2.0	1.7	12	
1034	11419 Bellflower Ct	628tNYMR-o_e7SGjatZ8kw	15.0	Its your say finally!	Denny's	3.0	2.7	6	
1035	15089 Snow Rd	vvyr4r16lx5hjHJpaFJ8kw	8.0	Its your say finally!	Kicker's Pizza & More	3.0	2.7	6	
1036	2801 Bridge Ave	w-ch2_73sYc68VJrWAQL3g	126.0	Must Visit!	Light Bistro	4.0	3.9	79	
1037	526 Superior Ave E	G1Vl_TGAjKKFtVJhM0-uxw	3.0	At your own risk	Bar One	3.0	3.3	3	
1038	2247 Professor Ave	bupMXFUaZfranBLdaVcRww	338.0	Jewel of a place!	Ginko	4.0	4.2	228	
1039	3471 Steelyard Dr	yqIVlkpQF_IdhVk1yTiIjw	176.0	At your own risk	Chipotle Mexican Grill	2.0	2.3	48	
1040	17209 Lorain Ave	cXyUYLY2xi4HpqZqjCQmfQ	29.0	Its your say finally!	Ironwood Cafe	2.0	2.0	24	
1041	16700 Lorain Ave	F7tBX4pRGhWxAXr4Ld7dzQ	1.0	Must Visit!	Damascino	5.0	5.0	4	
1042	11311 Euclid Ave	h0eR5-U7hWtkKeYbqJIqPA	2.0	Worth Visiting	Luchita's Express	4.0	4.4	7	
1043	815 Superior Ave	E620tPFKKAVOi7EjF1nJHA	8.0	Worth Visiting	Fresh Catch Seafood Express	4.0	3.8	8	
1044	2198 Murray Hill Rd	S1zlGFu9fi5-QmVpGqsKsA	74.0	Must Visit!	Michaelangelo's	4.0	3.7	72	
1045	1301 Carnegie Ave	fuPhVyvwoMFNRqM4O1CkeQ	134.0	Must Visit!	Aladdins' Bakery & Market	4.0	4.3	47	
1046	882 E 185th St	lHLNQnEHwCJ_CROCfCxEzw	63.0	Must Visit!	Scotti's Italian Eatery	4.0	4.2	48	
1047	200 Public Sq	m3DVIvPsuLuA9OMSgWNLcQ	98.0	Must Visit!	Bloom Bakery at Public Square	4.0	4.0	49	
1048	11401 Bellflower Rd	SzcCJJmreMlWCsNjupdVAA	835.0	Jewel of a place!	L'Albatros	4.0	4.4	546	
1049	1842 Snow Rd	tB0zkiCxLjJwEPCRmwlVrA	60.0	Its your say finally!	Sonic	2.0	2.0	28	
1050	12718 Larchmere Blvd	Gs_jpJB5f3a1jCQjV7QHQA	32.0	Must Visit!	Barroco	4.0	4.4	25	
1051	21867 Lorain Rd	IPF4KcnNTuITlyiaSooD4w	286.0	Worth Visiting	Tommy's Fairview Tavern	3.0	3.4	30	
1052	668 Euclid Ave	COuznKd_gb_N8hlOy3_i9w	34.0	At your own risk	Zinc At 668	3.0	3.0	26	
1053	5989 Canal Rd	CZjWBiv0U0UFELpJ-UDUfg	18.0	Its your say finally!	Rodizio Grill	2.0	2.4	25	
1054	14002 Lakeshore Blvd	7MZArBbssmSOt-IPpR8YWw	23.0	Worth Visiting	Bratenahl Kitchen	4.0	4.4	14	
1055	3038 Scranton Rd	Gj8ANgQ6FcWdhrpEwUsxqQ	8.0	Its your say finally!	El Taino	2.0	2.5	4	
1056	921 Huron Rd E	-F0B5F1YLx7093otwgboxw	80.0	Worth Visiting	Wild Eagle Saloon	4.0	3.9	40	
1057	5851 Turney Rd	nbFAn60OmDt9reIRk8vilA	4.0	Worth Visiting	Turney China	4.0	3.9	10	
1058	12207 Lorain Ave	dyiNt5ZTQQsLpX3Vt-hWng	16.0	At your own risk	Mi Casita Mexican Restaurant & Taqueria	3.0	3.2	13	
1059	12387 Cedar Rd	Md6NWl54ny8hA-NVaYZuew	388.0	Must Visit!	Nighttown	4.0	3.6	157	
1060	13006 Larchmere Blvd	g5XW5RiVhykjleeRrWlJ2g	86.0	Must Visit!	Flying Cranes Cafe	4.0	3.8	57	
1061	4602 Northfield Rd	tLpkSwdtqqoXwU0JAGnApw	13.0	Worth Visiting	Wendy's	4.0	3.7	3	
1062	234 Euclid Ave	bFTrpstGo0INBIVMDumMKA	9.0	Must Visit!	Otani Noodle	5.0	4.7	6	
1063	1228 Euclid Ave	uziDWXfTvCYlbQYrJT0iAQ	71.0	Must Visit!	Yours Truly Restaurant	4.0	4.1	34	
1064	6010 Mayfield Rd	soQEl35sQuARBOlH1Y6MaQ	6.0	At your own risk	Teresa's Pizza	3.0	3.0	18	
1065	1923 W 25th St	WG3zvUktE1l3llwq3PPVVg	360.0	Jewel of a place!	Nate's Deli & Restaurant	4.0	4.4	105	
1066	22098 Lorain Rd	QeEYzgBVTVO8IGqGCfPg8A	15.0	Worth Visiting	Nate's Deli & Restaurant	4.0	3.5	12	
1067	15601 Waterloo Rd	Pj0rFqv0EcdNdlpnRvLZBg	30.0	Worth Visiting	Callaloo Café and Bar	4.0	4.1	17	
1068	23161 Emery Rd	riXr33UJRQXVMKJcNZPqqw	3.0	Its your say finally!	Wing Kee	2.0	2.0	10	
1069	4754 Ridge Rd	EVfJbLXSMZOF8K3vFOaLOw	125.0	At your own risk	Rockne's	3.0	2.8	38	
1070	7431 Ridge Rd	ZSnAyj829ZcaGGxs-6sArA	6.0	Its your say finally!	Luchita's Mexican Restaurant	2.0	2.0	3	
1071	16706 Chagrin Blvd	4Ro6AiYhiinh6hly2Pbdfw	1.0	Worth Visiting	Best Steak N Gyro House	4.0	3.8	4	
1072	16906 Harvard Ave	DG2bc26AWHUaPedrcQUNqg	16.0	Worth Visiting	Angie's Soul Cafe II	4.0	3.6	14	
1073	3900 Wildlife Way	Wr5uWHSXeqCHVIaAuEKFHA	1.0	Worth Visiting	Daves Cosmic Subs	5.0	4.7	3	
1074	11038 Bellflower Rd	xqxRWwtyvXCWZvVUM0tepg	29.0	Worth Visiting	Michelson & Morley	4.0	4.0	8	
1075	5800 Detroit Ave	4gO38_nlrPCHqEcs_6-AAg	12.0	At your own risk	Roseangel	3.0	2.6	25	
1076	200 Public Sq, Ste 103	4j6NUmLWCvYEcf31BdlQ1w	3.0	Its your say finally!	Critics Cafe	3.0	2.7	3	
1077	6310 Brookpark Rd	mtpeEJ4mhs3DUninFgEE0Q	3.0	At your own risk	Lush Hookah Lounge	3.0	3.0	5	
1078	2061 W 10th St	ZRLmQ3oAuspAkk5R6BOfyg	431.0	Jewel of a place!	Fat Cats	4.0	4.1	178	
1079	11332 Euclid Ave	7sz9Rw1dbIEfLy-L9qB3Tw	68.0	Worth Visiting	Chopstick Chinese Restaurant	3.0	3.5	35	
1080	14651 Lorain Ave	ZJWKb-ooSCPUjZLeWD-p_A	73.0	Worth Visiting	Rubin's Family Restaurant & Deli	4.0	3.6	40	
1081	7815 Carnegie Ave	tulUhFYMvBkYHsjmn30A9w	310.0	Must Visit!	Hot Sauce Williams Barbecue Restaurant	3.0	3.2	162	
1082	627 Prospect Ave	t9zdTrf38kkE7XTmkrsMyQ	41.0	Worth Visiting	Nexus Café & Coffeehouse	4.0	4.1	15	
1083	8230 Euclid Ave	TsNYXmSJYjIq1WN8EfP0Aw	15.0	Its your say finally!	McDonald's	2.0	1.5	10	
1084	840 Huron Rd E	nkTKlVAdh7DhFJMFvQiAXQ	401.0	Worth Visiting	Paninis Bar & Grill	4.0	3.8	45	
1085	5380 Saint Clair Ave	xMdOtKnwd-hW6BkU-7LYyg	11.0	Must Visit!	Landmark Restaurant	5.0	4.7	7	
1086	6508 York Rd	IjyNFVZPLVej9de31KGTxA	17.0	Worth Visiting	Godmother's Pizza & Subs	4.0	4.3	10	
1087	3465 Steelyard Dr	OCxl56kc8QcxxA-uLxNfIw	157.0	Must Visit!	Guthrie's Chicken Fingers	4.0	3.9	59	
1088	1852 Coventry Rd	GYD-zJZnqrMWR8u2ML06Vg	22.0	At your own risk	Seafood Shake	3.0	3.4	17	
1089	3965 Lee Rd	KOMknt4PUJcxvY98cQON1w	3.0	Its your say finally!	Famous Gyro George	2.0	2.0	3	
1090	2215 Chester Ave	KXqOT3vyx8Ao7com4yST-g	12.0	At your own risk	Chapati Indian Grill	3.0	2.6	26	
1091	10401 Madison Ave	jTverXPOjbLCWEhGYtBd7Q	9.0	Must Visit!	A Tasty Affair	5.0	5.0	5	
1092	9500 Euclid Ave	gDZm9f38d5Liuvcd75_FZg	32.0	Its your say finally!	Moe's Southwest Grill	3.0	2.6	5	
1093	530 Euclid Ave, Ste 32, The 5th St Arcades	OFZ9eDzzFsLPbqxMY50jFw	29.0	Worth Visiting	Picnic	4.0	3.7	3	
1094	526 Superior Ave	0LAjD6m5LjiSbiajp2SR4Q	77.0	Must Visit!	Leader Bar And Grill	4.0	4.3	34	
1095	3650 W 117th St	A9ba0gRgqCQO2rn2_BtWqA	13.0	At your own risk	Babe's Good N Plenty	4.0	3.5	4	
1096	4401 Bridge Ave	p6Rf2hsyF1eYVJk9ag3W2A	380.0	Jewel of a place!	Mason's Creamery	5.0	4.6	173	
1097	2217 E 9th St	7tiobQOY3WLYYJl4uMEfrQ	89.0	At your own risk	Brickstone	3.0	2.6	30	
1098	2201 Lee Rd	7oS4RyfwnQ3n9fARzjsNNg	5.0	At your own risk	Golden Dragon Restaurant	3.0	2.7	15	
1099	1290 W 6th St	JCdEeoMxmY-kBgIrjbvwRw	192.0	Worth Visiting	Panini's Warehouse District	3.0	3.3	43	
1100	12113 Mayfield Rd	hSU3MbB9Yu8MlybxfmABeg	225.0	Must Visit!	Maxi's	4.0	3.8	133	
1101	4250 Pearl Rd	nMscHTw8QDyXjT5iteO9aA	120.0	Must Visit!	Drink. Bar & Grill	5.0	4.7	55	
1102	5300 Riverside Dr	fzRUt2RPxNRSVY-XCIGttQ	12.0	At your own risk	Potbelly Sandwich Shop	4.0	3.5	6	
1103	3685 W 105th St	SoCjdgcYyj05tSPWz6MUXg	212.0	Jewel of a place!	Pupuseria La Bendicion	4.0	4.4	114	
1104	14959 Saint Clair Ave	CxV9DJCxc04_xkDRSrfgFA	25.0	At your own risk	China Mountain I	3.0	3.4	14	
1105	13720 Lorain Ave	3clxZHgsvAIBTWiuUM8SYA	2.0	Its your say finally!	Mr Hero	1.0	1.0	3	
1106	3323 W 25th St	N6qraRI63OZgrCAmWRX92w	13.0	Worth Visiting	Cedarland Mediterranean Cuisine	4.0	4.3	7	
1107	1810 W 25th St	Gh2kkOnzieYqe5cVLtl7MA	107.0	Must Visit!	Tabletop Board Game Cafe	5.0	4.5	65	
1108	1247 Som Center Rd	ht0lf3tqyxWV1QH2ZqhMag	15.0	Worth Visiting	Subway	4.0	3.7	3	
1109	614 Frankfort Ave	mIl2E5qSPveA6Bl9aXAMjw	554.0	Jewel of a place!	Johnny's Little Bar	4.0	3.9	140	
1110	14304 Puritas Ave	mtPXFA8wKh2yKZ_BAEILvg	3.0	At your own risk	Patino's Pizza & Restaurant	3.0	3.3	3	
1111	9617 Clinton Rd	PnVMicrAi6iYRO1_duaueQ	16.0	Worth Visiting	The Spotted Dog	4.0	4.0	9	
1112	5300 Riverside Dr, Concourse B	HUTDbniG4URIGfkP8e_cfA	75.0	Worth Visiting	Quaker Steak & Lube	3.0	3.4	22	
1113	401 Euclid Ave, Ste 2	bx3JxOE_pfO2cWr3MkBIng	8.0	Worth Visiting	Charley's Steakery	4.0	4.5	4	
1114	3962 Mayfield Rd	fhTTP5HRqOzmFw-31Qe7QA	19.0	Its your say finally!	Mario's Fish Bowl	2.0	2.0	4	
1115	22535 Lorain Rd	vcV1q5onsIMFhOBxwNow7A	8.0	Its your say finally!	McDonald's	2.0	2.5	4	
1116	797 E 185th St	olgPGh22pPVRkKw-c1ZOuA	11.0	Worth Visiting	Gus's Diner One Eight Five	4.0	3.6	27	
1117	515 Euclid Ave	ddm_Rh5WzzuX6Sx7aJ3kwg	8.0	Worth Visiting	Hecks Express Coffee + Kitchen	4.0	3.9	8	
1118	6421 Pearl Rd	CfwrsG76Wm4iLS22v_wAcg	6.0	Its your say finally!	McDonald's	2.0	2.3	6	
1119	1801 E 9th St, Fl 1, Ohio Savings Plaza	V2sxcWosKBDwxZQ3J7unOQ	76.0	Worth Visiting	Porcelli's Italian Bistro	3.0	3.2	32	
1120	1549 E 55th St	zZB5pi8nld4d8TPAL2seHA	5.0	Its your say finally!	Burger King	2.0	2.3	3	
1121	11312 Euclid Ave	X6chSU0KBGHGNxZ8UH_qag	391.0	Must Visit!	Kenko Sushi & Teriyaki	4.0	4.0	107	
1122	14810 Puritas Ave	VXTReQT3Bqte_Liu58scdw	38.0	Worth Visiting	Canarys Family Restaurant	4.0	3.7	24	
1123	1515 Euclid Ave	qDqHD4iPXPecT1WnV0JRzA	161.0	Must Visit!	Bin 216	4.0	4.1	63	
1124	1628 Fall St	9lDpO8fpgZKd18yskBM3Zw	144.0	At your own risk	Diamond Men's Club	3.0	2.8	15	
1125	1409 Brookpark Rd	CpUfCSFoTNlZRzzz5U9V0w	20.0	At your own risk	Mexican Village Restaurant	3.0	2.8	12	
1126	11625 Euclid Ave	VUb97h3RTg6InKdfgB49Bw	329.0	Must Visit!	Happy Dog at the Euclid Tavern	4.0	4.0	75	
1127	5800 Detroit Ave	s1FNMwBVBmC7mLfYy77e8g	368.0	Jewel of a place!	Spice Kitchen + Bar	4.0	4.2	205	
1128	7500 Detroit Ave	nZ4uuPHq0QLM5DwI52aO3Q	5.0	Its your say finally!	Burger King	3.0	2.7	3	
1129	4037 Mayfield Rd	o10-_WmF3MF5uXwMWGg5VQ	11.0	Its your say finally!	Wendy's	2.0	1.6	10	
1130	1400 W 25th St	1RBh8N3oGEQpu20Sq_BAwA	17.0	Its your say finally!	Massimo da Milano	1.0	1.5	13	
1131	15802 Lorain Ave	qSN504OGvbnoucXcYZlnTQ	3.0	Its your say finally!	Pizza Pan	2.0	2.0	3	
1132	9500 Euclid Ave	smtYnQpXjxixcomck2uluA	8.0	Its your say finally!	Subway	2.0	1.7	3	
1133	2482 Fairmount Blvd	Kuv-QSWUtOm5IjAxcFMl8A	733.0	Jewel of a place!	Luna Bakery Cafe	4.0	4.2	242	
1134	5222 Ridge Rd	0Wp67zZWeVm8BfLZkW72_w	53.0	Worth Visiting	Colonial Eatery	4.0	3.8	20	
1135	1903 Ford Dr	soyZ8bv2ZsSpsBv4PGMrTA	26.0	Worth Visiting	Sergio's in University Circle	4.0	3.7	19	
1136	13225 Shaker Sq	Ywdy4YARQK1ZWOCDzZDi-w	117.0	Worth Visiting	Sarava At Shaker Square	4.0	3.8	45	
1137	2765 E 55th St, Ste 7	3hfd5KIWTEMdG0remWYoyA	1.0	At your own risk	Hungry Hut	3.0	3.3	3	
1138	5324 State Rd	Dfy8YhZdTrYHQPS3Fdt_LQ	1.0	Worth Visiting	Jigsaw Saloon	4.0	3.8	4	
1139	4363 Rocky River Dr	pTkmsIie9OzCLRIgyh8knQ	10.0	Must Visit!	Phat Daddy's Kitchen	5.0	4.9	7	
1140	55 Erieview Plz, Ste 130	lYppFHq_lmKLfUtQBFOheg	38.0	Worth Visiting	Al's Deli	4.0	4.3	12	
1141	Colonial Marketplace, 530 Euclid Ave	mUlkfRhBjQB7MI5nJkcRsA	3.0	At your own risk	Num Pang Pate	4.0	3.5	4	
1142	6833 Pearl Rd	_iZv63vOfUIlJoxhQtyUcg	4.0	Its your say finally!	Mr Hero	2.0	2.0	4	
1143	700 W St Clair Ave, Ste 200	Z1mLBp6BMlHSQUh364vk1g	558.0	Jewel of a place!	Blue Point Grille	4.0	4.2	261	
1144	5151 Pearl Rd	LcSbRF9yn9i5gTpYO613kg	22.0	At your own risk	White Castle	3.0	2.8	6	
1145	1803 E 12th St	ja7zjowr6ymsVglQXZZ6BA	44.0	At your own risk	Great Taste Chinese Restaurant	3.0	2.9	47	
1146	12204 Mayfield Rd	DUOrYFyHiJ27yOtTgCw0HA	28.0	Worth Visiting	Vino Veritas Little Italy	4.0	3.7	22	
1147	1869 Taylor Rd	vJOwJQF4sDqBbecUK4cVRg	3.0	Worth Visiting	Kinneret Kosher Pizza Restaurant	4.0	4.0	3	
1148	12021 Mayfield Rd	j6JAY0KpNCVgOmq9G6MZuA	64.0	Worth Visiting	Little Italy's Feast of the Assumption	4.0	3.8	12	
1149	2181 Murray Hill Rd	7d3tmP0XIFdjdqQ6hBRA4Q	23.0	Worth Visiting	IL Bacio	4.0	3.9	37	
1150	5198 Pearl Rd	RRfMUUgddw6uzXvqO1cPXg	12.0	Its your say finally!	Tommy's Family Restaurant	2.0	2.4	7	
1151	1121 W 10th St	Mb4V2aPneclZZ8BfZUjWGA	63.0	Must Visit!	Ken Stewart's East Bank	4.0	3.7	62	
1152	6218 Superior Ave	4tc3kLlLuiolIP4jJslYYw	7.0	At your own risk	Deon's Restaurant	3.0	3.3	7	
1153	1900 E 6th St	tWtuHpIFtQHMQq8q8DG3dA	136.0	Must Visit!	Tea House Noodles	4.0	4.0	88	
1154	5428 Detroit Ave	yh0mvFCjZuMKy562h2_d_A	586.0	Jewel of a place!	Minh-Anh Vietnamese Restaurant	4.0	4.1	159	
1155	6416 Detroit Ave	YmWTejuNaIuABtkNZQV5JA	31.0	Worth Visiting	Arcadian Food & Drink	4.0	4.0	23	
1156	1127 Euclid Ave	ORRq2RMOCBUNjolyJl8-Lw	22.0	At your own risk	Juji's Cafe	3.0	2.6	30	
1157	11526 Clifton Dr	ebgu1HjoE5S45U7oKyq4sw	144.0	Worth Visiting	Tick Tock Tavern	3.0	3.2	66	
1158	1401 E 55th St	54ne9NBqgiWQAx0-RrOaFQ	157.0	Must Visit!	Sterle's Country House	3.0	3.5	85	
1159	2207 W 11th St	HNs2Nf-trqFTDtho4vhfmA	1173.0	Jewel of a place!	The South Side	4.0	3.6	288	
1160	9108 Superior Ave	XrjuO3Pr6Kw8YjDQzXMv4w	6.0	Worth Visiting	Superior Deli	4.0	4.5	6	
1161	1425 Euclid Ave	zZa54XuYySbT1DI2WG4i3A	90.0	At your own risk	Otto Moser Restaurant	3.0	2.9	40	
1162	1301 E 9th St	kcCncG6-pomVVc7r27HYWA	59.0	At your own risk	Cafe Sausalito	3.0	2.9	25	
1163	2238 Lee Rd	XBsZoWiUJLi26FtAD6wWDw	64.0	Worth Visiting	Mama Joyce's	4.0	3.9	34	
1164	1415 Euclid Ave	FqakwQitwceVi15JwN8EHQ	11.0	At your own risk	Corks Playhouse Square	4.0	3.5	4	
1165	11004 Clifton Blvd	YFO5rDWDZ7Ngk_DEobjpLw	2.0	At your own risk	C Town Pizza	3.0	3.0	3	
1166	11919 Mayfield Rd	NVC1MFGTobWxYcuo_z7BGQ	64.0	Must Visit!	Etna Restaurant & Wine Bar	4.0	3.9	51	
1167	1507 Euclid Ave	pW-fOxuaWBkIhum5NANx2w	21.0	At your own risk	China Sea Express	3.0	2.8	11	
1168	1406 W 29th St	myWTU6p921CBUrx3JclCfg	2.0	Worth Visiting	Ohio City Cafe	5.0	4.7	3	
1169	5559 Wilson Mills Rd	GZlJDJhDlIy-Xj7ckfyJuw	5.0	Worth Visiting	Zeppe's Pizzeria	4.0	3.8	9	
1170	5740 Broadview Rd	f0O3dXG2t3QUFw8ogNRVjA	6.0	Its your say finally!	Wendy's	2.0	1.5	10	
1171	12520 St Clair Ave	tnvy8Xt_pRGIpWzcOJf9-g	15.0	Worth Visiting	Omar's Seafood & Grill	4.0	4.3	11	
1172	11616 Detroit Ave	KsYAGLP4yC7FbfixaeCHsA	325.0	Must Visit!	My Friends Deli & Restaurant	3.0	3.3	88	
1173	811 Prospect Ave E	k9vukbB0xYq_FC9KpktnbQ	59.0	Worth Visiting	811 Kitchen Bar Lounge	4.0	3.6	45	
1174	11520 Clifton Blvd	CZzRtq0HQKwbBaJJi-Xpnw	9.0	At your own risk	China Cafe	3.0	3.0	15	
1175	1382 W 9th St	TIhj44mic9wxLcv18BJTLA	166.0	Worth Visiting	BRGR 9	3.0	3.1	53	
1176	2211 Chester Ave, Ste B	IsM5JWNuN5dySu6f1vX1nA	5.0	Its your say finally!	Pizza Hut	2.0	1.9	12	
1177	1086 W 11th St	9SrZRDl7-ZfuENCo0DjfsQ	432.0	Jewel of a place!	Punch Bowl Social Cleveland	3.0	3.5	260	
1178	1865 W 25th St	CySpYWrovIOGh7hdz9ahOQ	81.0	Worth Visiting	Dragonfly Lounge	4.0	3.8	28	
1179	401 Euclid Ave	iWLNyADtZsORV58bttRrBQ	95.0	Must Visit!	Pizza 216	4.0	4.1	111	
1180	347 Euclid Ave	OyhCNhJJuJjUt2avxI5POg	845.0	Jewel of a place!	Chocolate Bar	3.0	2.9	405	
1181	1413 E 9th St	czBupdPk4qbW5wlMOEOcWQ	92.0	Must Visit!	Tomaydo Tomahhdo Express	4.0	4.1	35	
1182	7941 Euclid Ave	Zn3GV2xa9a-8bHjUM-2sow	5.0	Its your say finally!	Pizza Hut	1.0	1.2	6	
1183	1220 Huron Rd E	IYpaW7h8aPYKIK84_ZKMIg	88.0	Must Visit!	Puente Viejo	4.0	4.3	90	
1184	The West Side Market, 1995 W 25th St	e7207sqC-pSn6GIf31ikhQ	368.0	Must Visit!	West Side Market Café	4.0	3.8	86	
1185	869 E 185th St	bjbegGikWzSgeVsOJdE22g	150.0	Must Visit!	Chili Peppers	4.0	4.1	67	
1186	9500 Euclid Ave, Bldg C, Fl 1	v8GgrqLTs_NZZl2tkyvOgA	29.0	At your own risk	Cleveland Clinic Cafeteria	3.0	2.8	8	
1187	1992 Warrensville Center Rd	QUjJmpTQvGus8WfYq1dtOw	91.0	Must Visit!	Battiste & Dupree Cajun Grill	4.0	4.0	65	
1188	2156 S Taylor Rd	CBgcKcrbN7VSoofxCsCOBA	55.0	Must Visit!	Mister Brisket	4.0	4.4	63	
1189	13711 Lorain Ave	SkxDv7IpQWu8xvIPK92PuA	10.0	At your own risk	Little Caesars Pizza	3.0	3.3	3	
1190	1621 Euclid Ave	XJE_gq0I1Na0kkrGEgxq9A	22.0	Worth Visiting	Raving Med	4.0	3.7	13	
1191	3164 Fulton Rd	K74HYkFjYwhEpJt8HTOxnQ	77.0	Must Visit!	Johnny's Bar	4.0	4.0	62	
1192	11421 Buckeye Rd	cIoB6iinl48KDGCVwtCHoA	2.0	Its your say finally!	China Dragon Restaurant	1.0	1.0	6	
1193	3305 Clark Ave	8r9G0fUJpCFnbFWMdzzdMw	2.0	Its your say finally!	Burger King	2.0	1.7	3	
1194	2050 E 4th St	EtLmuDIMsBCmqdgpysz60Q	81.0	Worth Visiting	La Strada	3.0	2.7	73	
1195	1056 Old River Rd	jmeDvVx3wzCBlTBN7XNb-Q	278.0	Jewel of a place!	Alley Cat Oyster Bar	3.0	3.3	268	
1196	14458 Cedar Rd	rts9r2F-st7UQCDkplOivg	9.0	At your own risk	Subway	3.0	2.8	4	
1197	5716 Mayfield Rd	DZBAkVf8HU4U4ZQ_yKECBQ	56.0	Must Visit!	Giovanni's Meats & Deli	4.0	4.4	16	
1198	13525 Lakewood Heights Blvd	Clg5A2zdiFE-4BDEbfDkew	71.0	Worth Visiting	Kelley's Pub	4.0	3.9	11	
1199	1801 E 9th St	aP7SJxadQE_KaiBHl9sSWA	8.0	Worth Visiting	Table 9 Restaurant & Lounge	4.0	3.8	4	
1200	7095 Engle Rd	7l-TZk8Ckd5Ct_QQ6G5tuA	11.0	Its your say finally!	Arby's	2.0	1.6	5	
1201	5359 Mayfield Rd	goZV-PlwLJOB8s5O3GruxA	296.0	Jewel of a place!	Bangkok Thai Cuisine	4.0	4.2	171	
1202	2179 W 11th St	9IJ-TE4HEcAJQkUtc1A_Vw	339.0	Jewel of a place!	Parallax Restaurant and Lounge	4.0	3.9	185	
1203	30579 Pinetree Rd	WkzB0vF7A-a17N_5pfyGJg	14.0	Its your say finally!	Subway	2.0	2.0	3	
1204	3888 W 130th St	mo78R4hiF5JDcxpnLljEXg	30.0	At your own risk	Georgio's Oven Fresh Pizza	3.0	3.0	4	
1205	2181 Murray Hill Rd	Z0c9-Eoxz7SQ__68bl3TQw	37.0	Must Visit!	Nora	4.0	4.4	57	
1206	12626 Bellaire Rd	Fhw_BqD2_KO6AVBwZ5lYBQ	28.0	Worth Visiting	B & M Barbeque	4.0	4.5	4	
1207	2100 Superior Viaduct	-JgxoIIxZf0q-PGD7P96Fg	43.0	At your own risk	Viaduct Lounge	3.0	2.6	14	
1208	1795 Snow Rd	So2tr4GnhCMYeZvfJYRCEQ	1.0	Its your say finally!	Burger King	2.0	2.3	3	
1209	1438 Euclid Ave	5CqM8dr3d3LI_B-1_-5U7A	154.0	Must Visit!	Cibreo Italian Kitchen	4.0	3.5	97	
1210	4055 E 71st St	0OflEYBTvbX0EUie466rhQ	29.0	Worth Visiting	New Harvard Inn Family Restaurant	4.0	4.2	5	
1211	3995 Jennings Rd	0FXAHiDs1Fkr3V_kK8b1SA	230.0	At your own risk	Cleats Club Seat Grille Old Brooklyn	3.0	3.1	36	
1212	13942 Cedar Rd	9UH89MK29yaYa5BV95kcHg	12.0	At your own risk	Georgio's Oven Fresh Pizza	3.0	3.0	10	
1213	1918 E 6th St	Jzc4lKBUUNo_DD-9aQJsbQ	105.0	Worth Visiting	Dave's Cosmic Subs	3.0	3.5	35	
1214	2051 W 25th St	e_W6Q-qOHcUR5ZKrwvC2qw	89.0	At your own risk	China Town II	3.0	3.0	17	
1215	9801 Carnegie Ave	123cbSJgE-BzNCzXV_7r0g	33.0	At your own risk	North Coast Cafe	3.0	3.3	16	
1216	200 Euclid Ave	L-Yo6f0evdy6v3a9-biwkw	37.0	Its your say finally!	The Cadillac Ranch	2.0	1.8	21	
1217	4515 Mayfield Rd	Ykg-jzdJS5UAlkF5YaCsyA	2.0	At your own risk	Loparo's Pizza	4.0	3.5	4	
1218	10001 Chester Ave	IBTbSC9zAodn54NuuphLhQ	69.0	Must Visit!	Fluffy Duck Cafe	4.0	4.4	42	
1219	12511 Mayfield Rd	63lBTe-rgqR_LcAOh_xuPQ	12.0	At your own risk	Primo Vino	3.0	2.8	26	
1220	4742 Ridge Rd	QSfFgtcIrFHMs3_TVXjCLA	25.0	At your own risk	Boston Market	3.0	3.4	5	
1221	4323 Payne Ave	nllz_CryvbKJg1MX8sh_Kg	1.0	Its your say finally!	Jack Sprat's Pizza	2.0	2.5	4	
1222	16687 Chagrin Blvd	wUzbeWOod7VDmER9PrmwFg	4.0	At your own risk	Subway	3.0	2.8	4	
1223	5507 Detroit Ave	Tal9LqH3fvSDiF_-YDnfEg	128.0	Must Visit!	Indian Delight	4.0	3.7	109	
1224	6605 Detroit Ave	H3cMcV9KK3g2pi68lDNsng	722.0	Jewel of a place!	Luxe Kitchen & Lounge	4.0	3.8	260	
1225	W 4242 Lorain Ave	pcs7jXj_mvuLQq6DQ3Ggcg	72.0	Must Visit!	Seti's Polish Boys	4.0	4.3	31	
1226	308 Euclid Ave	KWnLw61n0v4plYLhmD4v7w	96.0	Worth Visiting	Foundation Room	4.0	3.6	15	
1227	800 E 200th St	LaSI4hTI5EZ2DfcSvE0uWw	38.0	Worth Visiting	Stevenson's Bar & Grill	4.0	4.1	15	
1228	2828 Carnegie Ave	lq-S8rP-advEFlshnCV3gQ	31.0	Its your say finally!	Burger King	2.0	1.9	8	
1229	2033 E 14th St	UDPkPyxczQwKa3hKTs0qWQ	9.0	Its your say finally!	Hanna Restaurant	2.0	2.3	3	
