	address	RestaurantID	Checkins	Recommended	Name	range	Rating	Reviews	
961	15807 N Frank Lloyd Wright Blvd	IBYExgJ6jURNJOk_5uSrKg	254.0	Worth Visiting	Wok Box	3.0	3.2	104	
962	2730 N Scottsdale Rd	O5efe_Selnf3ABvsvoqqkw	82.0	Worth Visiting	The Dirty Drummer	4.0	3.7	13	
963	10855 N 116th St, Ste 140	HAvlj15w6j1noGeY0kleDQ	277.0	Worth Visiting	Rosati's Pizza	4.0	3.6	47	
964	9890 N 90th St	cXYygP7e6JSu9P2ftj3viQ	58.0	Its your say finally!	Popeyes Louisiana Kitchen	3.0	2.6	31	
965	8880 E Via Linda	I2gsUx1W5-gQzBFbhIxcRQ	1257.0	Must Visit!	Tavern Grille Scottsdale	4.0	4.0	180	
966	2515 N Scottsdale Rd	sl0JapB6x1VKUVY2PyJ7rA	4.0	Worth Visiting	Inner Circle Cafe	5.0	5.0	6	
967	20851 N Scottsdale Rd, Ste 105	B4ZuEVKHnr2blYg-QiGOkw	553.0	At your own risk	Pei Wei	3.0	3.0	84	
968	7014 E Camelback Rd, Ste 1423	5SEwzlWlrxSVyZx3IgXwLg	114.0	At your own risk	Marcella's Italian Kitchen	3.0	3.1	58	
969	10810 E Via Linda	VEknvhHwiTTSCR1ALRN0GA	20.0	Worth Visiting	Grocery Station	5.0	4.9	38	
970	8489 E McDonald Dr	0qOI8lOZvvhrbtxqjaBQMg	945.0	Worth Visiting	Los Favoritos Taco Shop	4.0	3.8	112	
971	6850 E Chauncey Ln	oFBbCtYE_BvuCMsH-yGNJQ	238.0	Worth Visiting	Life Cafe	4.0	4.0	7	
972	7575 East Princess Drive	70WDApYtMcLlrnb1EUW6fg	463.0	Must Visit!	La Hacienda	4.0	3.8	226	
973	7601 E Gray Rd, Ste E	doQmNo45vF3f3zMXjVG8ew	15.0	Worth Visiting	Lulu's Sorbetto	5.0	4.8	25	
974	34505 N Scottsdale Rd, Ste H4	iR36j1b8owv2aZTi3mR0bg	71.0	At your own risk	Brugos Pizza	3.0	3.0	74	
975	1495 N Hayden Rd	Zuq--l5rl9mI193fC8N1SQ	132.0	Worth Visiting	Queen Greek Restaurant	4.0	4.1	70	
976	14202 N Scottsdale Rd	8_BPq3eJlhOLMPuutk6zQg	322.0	Worth Visiting	Dilly's Deli Sandwich Shop	4.0	3.5	55	
977	409 N Scottsdale Rd	42s4BwZsg1znB4czGa8OEA	32.0	Worth Visiting	JJ's Sports Cantina	4.0	3.7	10	
978	8752 E Shea Blvd, Ste C-11	-BrMNg4MbpftOUTjOMVp9g	107.0	Worth Visiting	Mint Indian Cuisine	4.0	3.7	114	
979	10767 N 116th St	8ApG8Oe9-Yh9g_7iB9Nw7Q	163.0	At your own risk	The Office Bar and Grill	3.0	3.3	40	
980	7919 E Thomas Rd	0OxEVzBKDmTP7GdSmhi3ow	267.0	Worth Visiting	Jersey Mike's Subs	4.0	3.6	27	
981	6987 N Hayden Rd	zaotMgByfU9_RnxpTeqVeg	17.0	Its your say finally!	Andiamo Bistro	2.0	2.3	22	
982	14747 N Northsight Blvd, Ste 116	GPs6pPBaRDbavro8uKjo7g	30.0	Worth Visiting	Kokopelli Mexican Grill	4.0	4.0	12	
983	7017 E Mcdowell Rd	GExBRJlMjO12lCx72OGzjA	61.0	Worth Visiting	Hole in the Rock Restaurant and Lounge	4.0	3.9	10	
984	7228 E 1st Ave	Ja4stXdNYr39u5CZHMNtjw	2914.0	Jewel of a place!	Cien Agaves Tacos & Tequila - Scottsdale	4.0	3.8	591	
985	7677 E Princess Blvd	jwwB8ODJoos5vW11kAoaKw	39.0	Worth Visiting	Graze Desert Grille	4.0	3.7	11	
986	9719 N Hayden Rd	rFeJgbnLxtcdqIpBdhpxtQ	4.0	Worth Visiting	Vocé Ristorante and Lounge	4.0	3.8	13	
987	23587 N Scottsdale Rd	GrwvBAEALujIOPQeOfN1vA	998.0	Jewel of a place!	Jalapeno Inferno	4.0	3.7	495	
988	17025 North Scottsdale Rd, Ste 140	_qu6EHzJVXHRhA4-2mGFrg	47.0	Worth Visiting	Uncorked Wine Lounge & Eatery	4.0	4.3	55	
989	7615 E Pinnacle Peak Rd	b_8jCti0vuouJ_fjZpdmZw	687.0	Jewel of a place!	Soul Cafe	4.0	4.0	373	
990	7245 E Gold Dust	6D4L8YpkhAh_YwaLmhoMNg	243.0	At your own risk	Romano's Macaroni Grill	3.0	2.6	122	
991	7295 E Stetson Dr	YPjz8wGG1GhiWfI0sHgb9A	4145.0	Worth Visiting	Wasted Grain	4.0	3.6	149	
992	17025 N Scottsdale Rd, Ste 160	4CdqGdbYBjRCyvUDx7ppYQ	86.0	Worth Visiting	RAW Organic Food & Juices	3.0	3.4	52	
993	17025 N Scottsdale Rd, Ste 160	0ihQJhd_-nUP1p01NBDjLQ	231.0	Worth Visiting	Pita Inn Cafe	4.0	4.2	81	
994	9160 E Shea Blvd	EOUDjT34xPixuxEcEr7sNA	428.0	Worth Visiting	92nd Street Cafe	3.0	2.9	124	
995	6245 E Bell Rd, Ste 112	N-Rspt46NjovHAsoA7uldA	243.0	Must Visit!	The Breakfast Joynt	4.0	3.9	150	
996	7500 N Dobson Rd, Ste 191	85wgBNEBZSLFVo5kF8Q8rg	7.0	Worth Visiting	City Market Deli	4.0	4.1	7	
997	8763 E Bell Rd, Ste C103	QYiz7yfBCSy0cIHElDYnkw	158.0	Worth Visiting	Vermont Sandwich Co	3.0	3.4	50	
998	15440 E Greenway Hayden Lp	4P1h3LKaCkgQL5dSy5d9gw	22.0	At your own risk	Barcelona Restaurants	3.0	2.9	56	
999	34505 N Scottsdale Rd	kxzS-zh5nUNvBzYz2Q47pg	483.0	Must Visit!	Spotted Donkey Cantina, el Pedregal	4.0	3.6	319	
1000	4017 N Scottsdale Rd	Kq8v2R5g9cpQF7QRSlQOMw	862.0	Worth Visiting	Capriotti's Sandwich Shop	4.0	3.6	142	
1001	9500 Talking Stick Way	1qwkbN3wu3AGDxMTXVz2gA	3978.0	Jewel of a place!	Topgolf	4.0	3.9	751	
1002	15223 N 87th St, Ste 120	2PnRXLAN3KFEu4g0OUL2iw	475.0	Must Visit!	Señor Taco	4.0	4.1	130	
1003	8912 E Pinnacle Peak Rd	RwjXkBVbNAs9AvcTZb_kDg	73.0	Worth Visiting	Papa Johns Pizza	4.0	3.8	6	
1004	23335 N Scottsdale Rd, Ste D-105	gc80fMQ5WioX0opKjq7Iig	54.0	Worth Visiting	Grape	4.0	4.2	77	
1005	8110 E. McDowell Rd	1ibcr-sgeUXJNAE51Czjpw	5.0	Its your say finally!	Filiberto's Mexican Food	2.0	2.0	6	
1006	7014 E Camelback Rd, Sp 576	Kb1x5axfTQYrndJDZzj0bw	150.0	At your own risk	Johnny Rockets	3.0	2.9	36	
1007	1608 N Miller Rd, Ste 5	2HKQSZxgfixCLRZQLHdo-A	1141.0	Jewel of a place!	Fatty Daddy's	4.0	4.3	389	
1008	8053 E Indian School Rd	6H78unzSy1z4AafKHIsmTQ	60.0	At your own risk	Rice Garden	4.0	3.5	26	
1009	7212 E Main St	za9qr9ZZWLTfEgTfogRbUw	464.0	Worth Visiting	David's Hamburgers	3.0	3.3	204	
1010	8900 E Pinnacle Peak Rd, Ste B1	IQxcSBdmB41biZcAl1td-Q	28.0	Worth Visiting	Grape Wine Bistro	4.0	3.9	27	
1011	8909 E Indian Bend Rd	KqIlYxhS64da2dGfXkrDmg	64.0	Worth Visiting	Oriental Garden Super Buffet	4.0	3.5	39	
1012	14884 N Pima Rd	WScGH9XsG8-XF_HLqviAgw	529.0	Worth Visiting	NYPD Pizza	4.0	3.6	126	
1013	6902 E Greenway Pkwy	B-iNy2W5Botk4Cusp5BVyA	81.0	At your own risk	Waltz & Weiser	3.0	3.2	14	
1014	15233 N Kierland Blvd	EllcHdTOyvsfjPs5Md078Q	249.0	Worth Visiting	Morton's The Steakhouse	3.0	3.1	140	
1015	2620 N Scottsdale Rd	hvivjrvw6Ceq26PM10t6iQ	12.0	At your own risk	Delicious Deliveries	3.0	3.3	23	
1016	3701 N Marshall Way	BxKxFHXG4B2h1MXK8ebHZQ	627.0	Jewel of a place!	Virtù	4.0	4.4	322	
1017	8876 E Pinnacle Peak Rd	KHZ8NKpNTkK_DKVUHAoJKQ	28.0	Worth Visiting	Bodega 13	4.0	3.9	98	
1018	3370 N Hayden Rd, Ste 126	0VOh4VIq13oFburRU9gddw	933.0	Worth Visiting	The Side Door Corner Store	4.0	3.9	111	
1019	7325 Frank Lloyd Wright Blvd	umxki_So2--o08q9bkXK6Q	866.0	Must Visit!	Picazzo's Healthy Italian Kitchen	4.0	3.8	283	
1020	7210 E 2nd St	3l54GTr8-E3XPbIxnF_sAA	6225.0	Jewel of a place!	Rehab Burger Therapy	4.0	4.3	1724	
1021	7337 E Shea Blvd	A--a7fDcNZqhR6RlVdtEqQ	1.0	Its your say finally!	The Wine Studio	3.0	2.7	3	
1022	8989 N Scottsdale Rd, Ste 608	l4SRHKV2XLdUR_QpvVxI1g	162.0	Worth Visiting	The Downside Risk	3.0	3.4	64	
1023	7116 E Becker Ln	Wag4bnx38zJ4ihDn8-7--A	544.0	Worth Visiting	Handlebar J	4.0	3.6	130	
1024	3815 N Scottsdale Rd	eq-SNqLqUP5rAc_PZAHuEA	2578.0	Must Visit!	RA Sushi Bar Restaurant	3.0	3.2	407	
1025	6350 Thomas Rd	IXUoO2QcFergBHdR4wPf9g	51.0	Worth Visiting	Pitch	4.0	4.1	38	
1026	10600 E Crescent Moon Dr	R2fjCEHav7HqIhfBRDWQ9Q	158.0	Worth Visiting	Talavera	4.0	4.1	110	
1027	6245 E Bell Rd, Ste105	_7FdoBvlZH64Zx52ISc59Q	16.0	At your own risk	Gus's Pizza	3.0	3.1	25	
1028	14870 N Northsight Blvd, Ste 103	nUyKmUId0900VyXUphsigg	3.0	Worth Visiting	Meatballz	4.0	4.3	17	
1029	7120 E 6th Ave, Ste 19	WtmNaLkPsJTuDoW-kieY9w	156.0	Must Visit!	Super Chunk Sweets & Treats	5.0	4.7	72	
1030	18221 N Pima Rd	EbGlh6Vd17jKVMmSPcGBUQ	89.0	At your own risk	Calistro California Bistro	3.0	3.0	54	
1031	7223 E Shea Blvd	HTlsBAd9j1wlWDHxnYczBw	540.0	Must Visit!	La Fonda Del Sol	4.0	3.9	224	
1032	8990 E Talking Stick Way	DGaW-qWZc2aHYinHdAT7lQ	177.0	At your own risk	Red Robin Gourmet Burgers	3.0	3.2	52	
1033	3636 N Scottsdale Rd	Kgn95ai9ruzslGuNtAnGPg	120.0	Worth Visiting	Smokehaus	3.0	3.3	85	
1034	7419 E Indian Plz, Ste B	69mAdGoaaYkuXym1U-4DFA	104.0	Worth Visiting	ROK Social House	4.0	4.2	12	
1035	8015 E Roosevelt St	2KadiQLTen9_mN_dXgKR5A	221.0	Must Visit!	Chula Seafood	5.0	4.9	146	
1036	3821 N Scottsdale Rd	BGGQOJQTQerEQu0kHbT_UQ	1545.0	Jewel of a place!	Bandera	4.0	4.1	573	
1037	8040 E McDowell Rd	U3qe9h6I0zL2_C5m3-p1gw	102.0	At your own risk	Shakers	3.0	3.0	33	
1038	7111 E Thomas Rd	GrPPdNiNYY8a8jq-RAaKpA	1.0	Its your say finally!	Banana Leaf Asia Bistro	3.0	2.5	13	
1039	7047 E McDowell Rd	-GUi0xyzwT9KJPS0v96dRA	30.0	Its your say finally!	Piza Pizza	2.0	2.3	28	
1040	2601 N Scottsdale Rd	uanXiHUBGq-6e6n5XwhzhA	352.0	Worth Visiting	Super Burrito	3.0	3.3	79	
1041	2515 N Scottsdale Rd, Ste 18	IJx1rrQPU5vNxCgV3f4MYA	508.0	Must Visit!	Atlas Bistro  BYOB	4.0	4.4	130	
1042	7114 E Stetson Dr	cKgUCzMGuRgkbKXUsgeXUw	2752.0	Jewel of a place!	Barrio Queen	4.0	3.6	749	
1043	2805 N Scottsdale Rd	MVSACvnnpDiEDp4FTn1c5A	927.0	At your own risk	Chipotle Mexican Grill	3.0	2.6	62	
1044	2805 N Scottsdale Rd, Ste 101	EphJxfsA3cZh1SQLrBJkRA	406.0	Worth Visiting	Smashburger	3.0	3.3	71	
1045	6902 E Greenway Pkwy	JCBnKIPSXRrJWldHXoAE2w	96.0	Worth Visiting	Brittlebush Bar & Grill	4.0	3.8	25	
1046	23623 N Scottsdale Rd	OXyPh_Jm159lwMlebtDeeg	152.0	Worth Visiting	Jade Palace	4.0	3.9	66	
1047	16201 N Scottsdale Rd, Ste 105	MJW4XuO_seWA19-fbmBRTA	3.0	Worth Visiting	Blaze Fast-Fire'd Pizza	5.0	5.0	3	
1048	8870 E Indian Bend Rd	9E1q2uEMd881wnruicNTUA	852.0	At your own risk	Buffalo Wild Wings	3.0	2.7	115	
1049	3348 Scottsdale Rd	EojZ7fgvifMYJpfjLxXp5Q	51.0	Worth Visiting	Texas BBQ House	4.0	3.8	21	
1050	15034 N Scottsdale Rd, Ste 140	or4UVDjXEEjze3wNPjoAZA	1259.0	Jewel of a place!	Zinc Bistro	4.0	3.9	442	
1051	20385 N Hayden Rd	Rq6WYcNMX8VZohD89LGWaQ	116.0	Its your say finally!	Jack In The Box	2.0	2.0	22	
1052	15540 N Hayden Rd	p-qvtajJfi19y3Oz-pa9_A	33.0	Its your say finally!	El Pollo Loco	2.0	1.9	36	
1053	4412 N Miller Rd	CwIi9O0snlyV0DmyFlq1Kw	62.0	At your own risk	Arby's	4.0	3.8	4	
1054	7620 E McKellips Rd	NikjKN4c0oOJwbjW158xBQ	91.0	Worth Visiting	Huauchinango Mexican Grill	4.0	4.0	35	
1055	7150 E Thomas Rd	Xmndl6GoZg8taEUlwQMYxg	85.0	At your own risk	Tacos Jalisco	3.0	3.4	25	
1056	3015 N Scottsdale Rd	9oJhLKDwfGOI2TAVyQCO8A	70.0	At your own risk	Two Hippies Beach House	4.0	3.5	22	
1057	9261 E Via De Ventura, Ste 103/104	n9oHe5CpcrHyH8nOCFJhHA	4.0	Worth Visiting	Forefathers Cheesesteaks	5.0	4.7	11	
1058	6501 E Greenway Pkwy	0Ekvh_EVMIKhKKEOLNodNA	1.0	Worth Visiting	Shinobu Diego	5.0	5.0	4	
1059	8655 E Via De Ventura	OnX2tH8ocYCVbMgsSOBXxw	54.0	Worth Visiting	Steve's Cafe	4.0	3.8	12	
1060	4151 N Marshall Way	st_pnALlGB6OCWkb4e14mg	1.0	At your own risk	Bada Boom Pasta Room	3.0	3.1	23	
1061	4801 E Cactus Rd	xIbtbAJLWLNZcqfqF4f-Nw	1892.0	Jewel of a place!	Salty Sow	4.0	4.1	737	
1062	1645 N Hayden Rd	S1xOEK84aG2iGUE_i_GNGg	119.0	Worth Visiting	Burgers & Bottles	4.0	4.2	32	
1063	15425 N Scottsdale Rd, Ste 100	ar-m5JrmtAdSFuV0anz3Jw	330.0	Worth Visiting	Fired Pie	4.0	4.2	88	
1064	9301 E Shea Blvd, Ste 126	fRKqHIt0H0uLlD8deiY44Q	368.0	Worth Visiting	Sushi Ko Restaurant	3.0	3.4	103	
1065	10893 N Scottsdale Rd	2Zeh89IUg7T4dUFjRfqtdg	516.0	Must Visit!	Guido's Chicago Meat & Deli	4.0	4.0	178	
1066	8902 E Via Linda, Ste 100	pNp1FK8JqW8ZMA26YJGXYA	296.0	Worth Visiting	Red House	3.0	3.5	134	
1067	7132 E Greenway Pkwy	tz30FR-yQi-jNHPb7B-gBw	899.0	Worth Visiting	P.F. Chang's	3.0	3.3	190	
1068	6830 E 5th Ave, Ste 108	zyPGYeXF4XKCqNN1pjFWhg	217.0	Must Visit!	La Locanda	4.0	4.5	97	
1069	20567 N Hayden Rd, Ste 101	BmBmvI7Icrlo76RVwkiKUQ	42.0	Worth Visiting	First Watch - Breakfast, Brunch & Lunch	4.0	3.5	35	
1070	7301 E Indian Plz	n5fp_q7OvqVCnV_IhAyaAQ	2207.0	Worth Visiting	Dakota	3.0	3.4	130	
1071	13802 N Scottsdale Rd, Ste 171	0rNtenZamAH-1q-2qO9xLg	115.0	Worth Visiting	First Watch - Breakfast, Brunch & Lunch	4.0	3.8	48	
1072	2351 N Scottsdale Rd	0oaeKi-s-tg830_F8nnRwQ	8.0	Its your say finally!	Joe's Pizza Shack	3.0	2.7	6	
1073	10392 N Scottsdale Rd, Ste 107	zEkDP9LpHKiy8AQcHECc4w	134.0	Worth Visiting	Burger N Fries	3.0	3.4	82	
1074	7700 E McCormick Pkwy	JS9kiCf8YuHWbCnHQDSkrA	51.0	Worth Visiting	Palm Court Restaurant	4.0	4.1	15	
1075	6339 E Greenway Rd, Ste 108	yFUvKpW66cNsYXD6inDsog	299.0	Must Visit!	Tutti Santi	4.0	4.2	219	
1076	7373 E Scottsdale Mall, Ste 1	jxl1GXU0MI6DJSbh9907sg	286.0	Worth Visiting	Jewel of the Crown	4.0	3.8	123	
1077	23623 N Scottsdale Rd, Ste D7	nrwKiDMr4odCkjx78e5IfQ	259.0	Jewel of a place!	Carvalho's Brazilian Kitchen	5.0	4.6	302	
1078	10100 Scottsdale Rd	hbQ32n6zK2NHraMh2yIFLw	429.0	Worth Visiting	California Pizza Kitchen	3.0	3.1	77	
1079	7620 E Indian School Rd	KQBbM_4sAkzWrmaK_Pnksw	460.0	Worth Visiting	Subway	4.0	3.7	10	
1080	4416 N Miller Rd	a11zyJN_ue0CQ_bjoeke-w	568.0	Must Visit!	Pasta Brioni	4.0	3.9	218	
1081	16640 N Scottsdale Rd	aqrTv6QiU0J9Sxm_T--c5g	282.0	Must Visit!	La Torretta Ristorante	4.0	4.0	157	
1082	10460 N 90th St	JJh7q69jbfACuVBr93p8EQ	323.0	At your own risk	Applebee's	4.0	3.6	18	
1083	20701 N Scottsdale Rd, Ste 101	knyRhFaM4Bwa8AldEbOiqw	170.0	Worth Visiting	Barro's Pizza	4.0	3.6	80	
1084	7014 E Camelback Rd, Ste B116, Scottsdale Fashion Sq	tUFMDX155FxhNX3sQb2dDQ	1293.0	Must Visit!	Shake Shack	3.0	3.5	305	
1085	7217 E 1st St	Pob2dc78tnWVkcc0yP6PeQ	536.0	Worth Visiting	Praying Monk	4.0	3.8	96	
1086	9000 E Chaparral Rd	HMPJHFMJ_9Qv0Cz3Ch7XDQ	26.0	At your own risk	Artichoke Grill	4.0	3.7	3	
1087	34522 North Scottsdale Rd, Ste 180	svT1TdTgTd4k4-utMCQU8w	78.0	Must Visit!	Liberty Station	4.0	4.2	117	
1088	7125 E 2nd St	zgAecXWgPlkthxKPR6Dtcg	372.0	Must Visit!	Boss Pizza Bar	4.0	4.0	128	
1089	6204 N Scottsdale Rd	pYMVEUmjK4tkKr1wn0ne3A	636.0	At your own risk	Einstein Bros Bagels	3.0	3.1	42	
1090	7328 E 2nd St	jqAdZf9PJo8lsRskc6T1Sw	1346.0	Must Visit!	Los Olivos	3.0	3.2	437	
1091	7217 E 1st St	I-Fbhngu_uxPCCsJE8gpCA	1.0	Its your say finally!	Pischke's Blue Ribbon Cafe	3.0	2.6	14	
1092	7018 E Main St	cclDCELdBQmJMWUyVWo5fw	2401.0	Must Visit!	Mabel's	4.0	3.9	203	
1093	10401 E McDowell Mountain Ranch Rd, Ste 1	_qKen2vDGWw11k71ibJ1Yw	502.0	Worth Visiting	Twisted Lizard Tavern & Grill	3.0	3.3	98	
1094	4020 N Scottsdale Rd, Ste 102	bm6cNIis145xOuUo9GZZNQ	276.0	Worth Visiting	Sandwich Club	4.0	4.0	63	
1095	15050 N Northsight Blvd	ePCa7c2zvroyiwECOek5wA	89.0	Worth Visiting	Hong Kong Asian Cuisine	3.0	3.4	47	
1096	8880 E Via Linda	MXCumvGxumtPeHeWdmrCEw	1.0	Worth Visiting	East & West Cafe	5.0	4.9	8	
1097	11307 E Via Linda	6E9tAjAS_sWBvOj7UAnWDQ	43.0	Its your say finally!	Burger King	2.0	2.3	6	
1098	14795 N Northsight Blvd	mQqdGjf2YQSorUooA3zdSQ	338.0	Must Visit!	Butters Pancakes & Café	4.0	4.2	170	
1099	10989 E Dynamite Blvd, Ste 103	LWkE8aFx5FpfzzLvyyCC-Q	14.0	Worth Visiting	The Painted Horse Restaurant	4.0	4.5	12	
1100	8600 E Anderson Dr	NCRlCtkX6V7xGBZZQo35AQ	3.0	Worth Visiting	Cafe Pranzo	4.0	4.0	4	
1101	7620 E McKellips Rd	lENkF6Cgd9WzUDBcuZcAPA	482.0	Must Visit!	Mucha Lucha Taco Shop	5.0	4.7	208	
1102	7373 E Camelback Rd	Wpd_2mn5d792KgPZUOOMHQ	1338.0	Worth Visiting	The Mint Ultra Lounge	3.0	2.8	175	
1103	7325 E 3rd Ave	WdujD5A32_9VJJ1PfojM6g	4.0	At your own risk	3rd Avenue Grill	3.0	3.3	3	
1104	7217 E 1st St	GdMRHtxg2oD5E2WzZccOqA	241.0	Worth Visiting	Iruna	4.0	3.7	88	
1105	7401 E Frank Lloyd Wright Blvd	nXNv6jvbj7sl50w7NL6KlQ	551.0	Worth Visiting	Buffalo Wild Wings	3.0	2.5	192	
1106	8608 E Shea Blvd	B8dETQdHa6tTzNvZWlOpiQ	66.0	At your own risk	Big Daddy's BBQ	3.0	3.2	42	
1107	12701 N Scottsdale Rd	ZGUXWV-b95dsmiJcENFflQ	6.0	Worth Visiting	Milk + Honey JCC	5.0	5.0	11	
1108	4121 N Marshall Way	-o082vExIs0VVNSuZmiTQA	1709.0	Must Visit!	Frank & Lupe's Old Mexico	3.0	3.3	470	
1109	9120 E Talking Stick Way, Ste E5-6	5X7TQsA3iDbBc8yy2YkCnA	166.0	Worth Visiting	Blimpie	5.0	4.6	19	
1110	7001 N Scottsdale Rd, Ste 162	c3Ax5jq5kyekKWUgiaVJSw	3.0	Its your say finally!	Papa John's Pizza	3.0	2.6	5	
1111	14795 N Northsight Blvd	OwOMoh48nxjIgPkGU9RxGQ	85.0	At your own risk	Los Sombreros	3.0	3.1	75	
1112	7170 E Stetson Dr	024QUHVU7nlyW5y2BeeGLg	2297.0	Must Visit!	Kyoto Scottsdale	4.0	3.7	220	
1113	9301 E Shea Blvd	eZAbJKjEt-siFM8em1l9mQ	184.0	At your own risk	Streets of New York	3.0	3.1	71	
1114	4441 N Buckboard Trl	odrygFzmLuVKonG9-fpj1w	424.0	Worth Visiting	Oasis Cafe	4.0	3.6	45	
1115	7900 E Greenway Rd, Ste 112	jjIsYHDxyIcx5EFdHFT_9w	46.0	Its your say finally!	Greenway Grill & Deli	3.0	2.6	10	
1116	15544 N Pima Rd	LVyoW7-2XMnb1avqWNZ3yw	312.0	Worth Visiting	Los Olivos Norte	3.0	3.2	105	
1117	15045 N Kierland Blvd	_4Gpn_NIM94D9OFucgfaJQ	1416.0	Jewel of a place!	Mastro's Ocean Club	4.0	4.1	569	
1118	16495 N Scottsdale Rd, Ste 5B	LV9Stq-s3H4dqaTE1Z7rwA	999.0	Must Visit!	Flo's	3.0	3.4	285	
1119	15090 N Northsight Blvd	AW66lAeZQW3ss38HjB9ZaA	559.0	Must Visit!	Gyros Plus	4.0	4.2	133	
1120	4425 N Saddlebag Trl	0jAexNHRHhkQv4zNYqenBA	4873.0	Must Visit!	El Hefe	3.0	3.2	339	
1121	17030 N Scottsdale Rd	-79cl_yASWXiv7RmzirNxA	41.0	At your own risk	Village Inn	3.0	3.1	17	
1122	15144 N Northsight Blvd	LAXd3Y4XSy4X9iaHFwqK_A	286.0	Its your say finally!	Carl's Jr	3.0	2.5	13	
1123	4338 N Scottsdale Rd	thLX_k20SPJ0KyusGTBIHw	5078.0	Jewel of a place!	Diego Pops	4.0	4.0	750	
1124	7014 E Camelback Rd	XUTEwgoPMBMZKGlUfG5jKw	6.0	Its your say finally!	Panera Bread	2.0	1.8	5	
1125	10701 N Scottsdale Rd, Ste 103	bXp7wcwzfH1B-BMdT8hwPQ	35.0	Its your say finally!	Jimmy John's	2.0	2.4	14	
1126	6423 E Thomas Rd	DSi6Hs-S6PEqc4FYtZjsPA	12.0	Worth Visiting	Palacios Upholstery	5.0	4.5	21	
1127	10605 N Scottsdale Rd, Ste 101	-vw3-EFSXYuNcRSr9SzwoA	465.0	Worth Visiting	Jason's Deli	4.0	3.7	111	
1128	32607 N Scottsdale Rd, Ste 107	zDbRhfmrhXdXy1o8uKTrAg	188.0	At your own risk	Pei Wei	3.0	2.6	54	
1129	7014-590 E Camelback Rd	SYa2j1boLF8DcGVOYfHPcA	515.0	Worth Visiting	Five Guys	3.0	3.3	88	
1130	14740 N Northsight Blvd	eugCeDZbUZRoLAlcRFKVNw	501.0	Must Visit!	Fired Pie	4.0	4.4	170	
1131	10135 E Via Linda, Ste C-114	430DW6yItFj3iB710i1a8A	90.0	Worth Visiting	The Gelato Maker	4.0	4.4	18	
1132	7607 E McDowell Rd	TfcQhrjJco0C_x0KVK7LwA	2609.0	Worth Visiting	Duke's Sports Bar and Grill	3.0	3.1	262	
1133	7318 E Shea Blvd, Ste 101	CDpoJiqgM04wqQTZ6QkTqQ	351.0	Must Visit!	Squid Ink	4.0	4.2	123	
1134	11054 N Frank Lloyd Wright Blvd	x0y6TU_03x7ZOjzKCiekkQ	65.0	At your own risk	Arby's	3.0	2.9	12	
1135	7000 E Shea Blvd	7IEQBmoEe7ne20rp5Aup-w	213.0	Worth Visiting	Eli's American Grille	3.0	3.3	71	
1136	6989 N Hayden Rd, Ste 9	ApHiz1xxENwjkp8MKrE4Dg	1024.0	Must Visit!	Crust	4.0	4.1	293	
1137	8980 E Shea Blvd	6GCbZASjMnAPYBWLc_z30g	336.0	Worth Visiting	Mimi's Cafe	3.0	2.8	123	
1138	7363 E Scottsdale Mall	EF8PHciQ68dOPhgXyxefAg	101.0	At your own risk	Pepin	3.0	2.7	109	
1139	2805 N Scottsdale Rd, Ste 103	mYRCBBbtlcCDPsveuXqGWg	231.0	Worth Visiting	Ahi Mahi Fish Grill	4.0	3.8	71	
1140	8040 E McDowell Rd	BiHIIwWOV71buviXGHf24w	32.0	Its your say finally!	Smok'n Joe's Roadhouse	2.0	2.3	3	
1141	15560 N Frank Lloyd Wright Blvd	wZRQxolIU7jNGoz2c-BkrA	379.0	Worth Visiting	Ono Hawaiian BBQ	4.0	3.7	80	
1142	7000 E Shea Blvd	XFQbescZxNRAb2U-NwdLlg	9.0	At your own risk	Claim Jumper	3.0	3.3	22	
1143	4175 N Goldwater Blvd	yr7tfzFc88ciGvAwAypCqg	53.0	At your own risk	Sunshine Moon Peking Pub	3.0	3.3	31	
1144	4032 N Scottsdale Rd, Ste B	rX-Tlju48xN_apYFhS7_VA	256.0	Its your say finally!	Jimmy John's	2.0	2.0	60	
1145	7353 E Scottsdale Mall	67zCgILB2h6JoSvFabVe7g	2773.0	Jewel of a place!	AZ88	4.0	4.0	625	
1146	20775 N Pima Rd	LI5I6W3PPewKLqqeQjU-pw	13.0	Worth Visiting	Heirloom An American Restaurant	4.0	3.7	14	
1147	7117 E 3rd Ave	vPbLcP6LlO60eezfCG4kzw	43.0	At your own risk	Cafe Martha	4.0	3.5	13	
1148	3828 N Scottsdale Rd	7CPGGNwHibzQtnERq7u2Hw	515.0	Worth Visiting	Buca di Beppo	3.0	2.8	201	
1149	524 N 92nd St	007FFjmDHkT9cLE6O4Cqxg	78.0	Its your say finally!	Arizona Room Patio Grill	3.0	2.7	12	
1150	1455 N Scottsdale Rd, Ste 115	x8LeHR_dc8OJPpSuubr2Vw	31.0	Worth Visiting	Bitters	4.0	4.1	36	
1151	10101 East Bell Rd, Ste 107	_5Se2W5k_WJuee-aqBpNPA	43.0	Worth Visiting	The Breakfast Joynt	4.0	4.0	36	
1152	10392 N Scottsdale Rd, Ste 103	mJFdBXviC-1YRtY51XnS6A	479.0	Must Visit!	Habanero's	4.0	4.1	187	
