	RestaurantID	Name	address	Checkins	Reviews	Recommended	Rating	range		
1001	AwqxDqqodPn57LqnoKtwxA	Wings Express	761 S Alma School Rd	78.0	44	At your own risk	3.6	4.0		
1002	SSg2JXBC-H3-9I_sWW6MQA	Old El Paso Tamales	730 E Brown Rd, Ste 109	198.0	92	Worth Visiting	4.0	4.0		
1003	Jv5NmXlB3XuLR3yk7B8amw	Anzio Landing Italian Restaurant	2613 N Thunderbird Cir	24.0	25	At your own risk	2.9	3.0		
1004	9vij1n-WqXnnEsgzmwnoXg	Cafe Mix	4405 E Mckellips Rd, Ste 106	593.0	210	Must Visit!	4.3	4.0		
1005	NBvckW2yMQQDNfWOzCdCJA	Long John Silver's	313 S Power Rd	67.0	16	At your own risk	2.9	3.0		
1006	7IVaamfpMdyVQVkhO9ntEA	KFC	2757 E Main St	14.0	12	Its your say finally!	1.3	1.0		
1007	mHIMBcS1rS77yTW47-77zA	Dinghao Shanghai Bistro	2711 S Alma School Rd, Ste 2	166.0	48	At your own risk	3.0	3.0		
1008	eoXI7xdnayP2gPN9jkhOdw	Chilero's Mexican Grill	1157 N Ellsworth Rd, Ste 101	15.0	13	At your own risk	3.5	4.0		
1009	_FSuj1Xrlu37MdbA5D7y0Q	Charley's Steakery	1649 S Stapley Dr, Ste 106	30.0	8	At your own risk	2.8	3.0		
1010	n2LK7yX5i2jS_k3uqx6nHg	Steve's Krazy Sub	1752 S Signal Butte Rd	56.0	23	Worth Visiting	4.1	4.0		
1011	Tio3EL8WMRtbmVk0Ga2XFA	Dogos El Yori	1206 E Broadway Rd	1.0	4	Worth Visiting	4.5	4.0		
1012	Rtaca3VZIioxy6N006NKaQ	Sonic - Mesa	1260 S Val Vista Dr	63.0	36	Its your say finally!	1.4	1.0		
1013	e4NQLZynhSmvwl38hC4m-A	Backyard Taco	1524 E University	5001.0	892	Jewel of a place!	4.3	4.0		
1014	d0Cd737ndxy5Ornmpd-sGA	La Salsita	311 W Main St	11.0	6	At your own risk	3.0	3.0		
1015	rsi6QZS49aMKQJT3chIhHQ	Dairy Queen	5936 E McKellips Rd	47.0	17	At your own risk	2.5	2.0		
1016	irJto0YhzVc5BDojslyfQg	America's Taco Shop	1229 S Power Rd, Ste 102	47.0	48	At your own risk	2.5	3.0		
1017	giF_C_zJEdggBLG03nQTKQ	Shaanxi Garden	67 N Dobson Rd, Unit 109	7.0	15	At your own risk	3.6	4.0		
1018	XdcRr8R5H8psvf-QxtuLMg	Barro's Pizza	1925 E Brown Rd	243.0	105	Worth Visiting	4.1	4.0		
1019	9E_-MgxyfWNq-kWmjxSDkA	Chili's	6648 E McKellips Rd	254.0	67	At your own risk	1.9	2.0		
1020	JQwMRgCMZJhIDxec1z7URQ	Sushi Kee	6825 E Main St	305.0	122	Worth Visiting	4.1	4.0		
1021	18Kq9h53nYbmXAIoMtj6HA	Village Inn	1859 S Stapley Dr	55.0	50	At your own risk	3.0	3.0		
1022	2_mMtnHH16EfL-AvQtk8xQ	Nekter Juice Bar	2832 North Power Rd	6.0	17	At your own risk	3.9	4.0		
1023	PRUtZy3DUl4sPOisYfOAuw	Gyro House Mesa	3617 E Southern Ave, Ste 4	202.0	153	Must Visit!	4.2	4.0		
1024	n3WPGjxOOEp1qYgOS9mRSw	McDonald's	909 N Dobson Rd	49.0	7	Its your say finally!	1.7	2.0		
1025	wRFVfqbMZYsApIIiKn7DcQ	Pancho's Mexican Buffet	1356 W Southern Ave	25.0	19	At your own risk	3.0	3.0		
1026	NJLcn5fACNVzEu3jUpsgOA	Niki's Kitchen- Fry Bread	816 S Stapley Rd	102.0	46	Worth Visiting	4.4	4.0		
1027	hNtCJLsO_pNTZ1nsNxywpA	Mcdonalds	6748 E Mckellips Rd	2.0	3	Its your say finally!	2.3	2.0		
1028	ZwbgW8k7hjGPW0x4NiGdjQ	Ruby Tuesday	6555 E Southern Ave	76.0	11	At your own risk	3.7	4.0		
1029	sZhUzhhj_83lgZFYzMsSfA	IHOP	1150 N Higley Rd	100.0	31	At your own risk	2.4	2.0		
1030	D6xj8xnc-R7Y2y18isc0-A	Chick-fil-A	905 N Dobson Rd	746.0	79	Worth Visiting	3.8	4.0		
1031	sWZbbpCt1a-bcKozfgkOQg	Schlotzsky's	1140 North Higley Rd, Ste 103	24.0	21	At your own risk	3.5	4.0		
1032	R-XlTnuAH4E53QUgFPJAkg	Dooby's Grill Cafe	2909 S Dobson Rd	1.0	13	At your own risk	3.5	4.0		
1033	GM5rSSrYzw8qpbWD-nM0lA	Subway	4355 E University Dr	7.0	5	At your own risk	3.6	4.0		
1034	oaNml4cV5D_MHMOVjNS-Bg	Taquitos Jalisco	437 S Gilbert Rd, Ste 2	191.0	71	Worth Visiting	4.2	4.0		
1035	X0Sr6o_Tx1s6d-o0vRAwHA	Little Mesa Cafe	3929 E Main St	39.0	35	At your own risk	3.1	3.0		
1036	Dc7zk2Vi-55PNAX5KRoFRg	1001 Nights Hookah & Restaurant	706 W Southern Ave, Ste 107	24.0	48	Worth Visiting	3.8	4.0		
1037	9DS9nQCOMVfrFZtVtvspsA	Panda Express	342 W Baseline Rd	150.0	14	Its your say finally!	2.1	2.0		
1038	Dsg1yPrT8JxqNOMQf5pt0Q	Filiberto's Mexican Food	1480 E. Main St 85203	183.0	33	At your own risk	3.5	3.0		
1039	kG9vs2Ks-MqV78cnjqKUGQ	Wendy's	4433 E Main St	28.0	13	Its your say finally!	1.4	1.0		
1040	jDQIKfsfJU3M8M6n0ESKFg	Carolina's Mexican Food Mesa	1450 S Country Club Dr	172.0	123	Worth Visiting	3.5	4.0		
1041	mNpaGTdKjqGV6xnytlr_Nw	Culver's	1841 S Greenfield Rd	675.0	77	Worth Visiting	3.3	3.0		
1042	HdlbsjC-7uQTars7399TrQ	Carl's Jr.	1352 S Gilbert Rd	30.0	15	Its your say finally!	2.1	2.0		
1043	8AH0BbxfwLEPR8WE8PBr6g	Panda Express	1959 S Power Rd Space107	35.0	10	Its your say finally!	2.0	2.0		
1044	3S1MilqTzANgLlJj1oQw2Q	Gusto's Pizza	1620 W University Dr	1.0	3	At your own risk	3.7	4.0		
1045	cqhVOoW72Xsn1nA5yu0dQw	Bosa Donuts	805 North Dobson Rd, Ste 108	25.0	14	At your own risk	3.9	4.0		
1046	VYLQ3bMCqmHiNO2FS8aAsg	Venezias New York Style Pizzeria	2721 S Ellsworth Rd, Ste 107	557.0	199	Must Visit!	3.9	4.0		
1047	VoHTd4QkPGWXl6IGI72isQ	Guru Palace	2048 E Baseline Rd	560.0	191	Must Visit!	3.7	4.0		
1048	odjlXPSimSwZex3q-IJpeQ	Port of Subs	344 S Power Rd	5.0	4	At your own risk	3.8	4.0		
1049	5eLnwvMwkzqeeV_NcecYZw	Family Cafe	2740 S Alma School Rd	19.0	19	At your own risk	3.1	3.0		
1050	a5--WEPUdH7smreNuqj4aQ	New China Buffet	1230 S Gilbert Rd	12.0	19	Its your say finally!	1.3	1.0		
1051	_wmdi3TLw5cGBV33hd0VLw	Subway	354 N Country Club Dr	14.0	3	Worth Visiting	5.0	5.0		
1052	Ffs6pDirpl_bpOG3M7IQ8g	Los Favoritos	9124 E Main St	64.0	29	At your own risk	3.9	4.0		
1053	qEP4pUOMWr3rMTP38QSX2g	Jean's Itsy Bitsy Diner	5641 E Albany St	6.0	6	At your own risk	3.8	4.0		
1054	RHOMlCOwON4Uq-xvShRFWw	Burger King	1440 S Country Club Dr	26.0	6	At your own risk	2.5	2.0		
1055	JMQDqoJHyCCguklrhPQEPw	Xaviers Casa Reynoso	5110 E Southern Ave, Ste 104	83.0	42	At your own risk	3.7	4.0		
1056	EdPpsG0GujcVefs3ANGEGA	Twisted Pies Pizzeria	3929 E Main St, Ste 116	163.0	148	Must Visit!	4.5	4.0		
1057	GAyHbuUTtKAdpHiFGJuezQ	Cracker Barrel Old Country Store	1007 N Dobson Rd	1197.0	222	Must Visit!	3.4	3.0		
1058	v4EAzXkZeZud-CzyBG9skw	Starbucks	4972 S Power Rd	69.0	4	At your own risk	3.0	3.0		
1059	W3okXUwaGiJXUBwtoEQfMA	Zio's Pizza & Wings	1620 W University Dr, Ste 3	51.0	107	Worth Visiting	3.6	4.0		
1060	km-AyFIDjsg0_7uabSqClg	Dragonfly Vietnamese Kitchen	1116 S Dobson Rd	90.0	34	At your own risk	3.5	4.0		
1061	7siBs9Z5lc8wEzD62EGszw	Dolce Vita Italian Grocer	5251 E Brown Rd, Ste 103	222.0	62	Worth Visiting	4.6	5.0		
1062	dUkyIdP5j4vPE0uFnDfaWg	Papa John's Pizza	1063 N Mesa Dr	16.0	8	Its your say finally!	2.4	2.0		
1063	LKOo9nZKMI6WPzSa7wMvOg	Panera Bread	3426 E Baseline Rd	113.0	56	At your own risk	2.9	3.0		
1064	piwrorOBUYQ0n0rNI0OKsw	Got Sushi	6744 E McDowell Rd, Ste 102	297.0	116	Worth Visiting	3.8	4.0		
1065	GQAvKHDfuBws7312iIqX6Q	Buono's Pizza	2023 W Guadalupe Rd, Ste 12	155.0	136	Worth Visiting	3.0	3.0		
1066	TynJUYwpHgIjJqi4Xl8TyQ	Christina's Authentic Mexican Food Restaurant	2706 E University Dr	69.0	67	Worth Visiting	4.0	4.0		
1067	iIFMeiovZ2o7RzJ_1YYVww	Restaurant Huauchinangos Mexican Food	1620 W University Dr, Ste 5	206.0	63	Worth Visiting	4.4	4.0		
1068	H6UYKqj0iO_hvvlM76nh0A	Tropical Smoothie Cafe	6614 E Baseline Rd	225.0	83	At your own risk	2.2	2.0		
1069	Eb_k0Ut7ScXlNEv2QFZujA	Fuddruckers	6455 East Southern Ave	576.0	86	Worth Visiting	3.8	4.0		
1070	V09mimWe6zc-GKhPnLWbdA	Panda Express	2106 Fiesta Mall, Ste 2106	6.0	5	Its your say finally!	1.4	1.0		
1071	RoJ9SBgzyNYlJliyG6YIew	Pizza Hut	6671 E Baseline Rd, Ste 121	11.0	11	Its your say finally!	1.8	2.0		
1072	YyY4DFr-OFtpN2ThrLHTAQ	Red Lobster	6149 E Southern Ave	259.0	63	At your own risk	3.0	3.0		
1073	kGWj7RgrVBmDzAHz78rwwA	Mesa Drummer	1211 N Country Club, Ste 9	7.0	22	At your own risk	3.9	4.0		
1074	bLhH9B7KbLJb_rvPzPauFw	Jimmy John's	1229 S Power Rd	283.0	63	At your own risk	3.3	3.0		
1075	yLMSxHjK56Az-KtMQyG7LQ	Stufrageous Stuffed Burgers	1036 W Southern Ave, Ste 104	1419.0	443	Jewel of a place!	4.2	4.0		
1076	JoRw6o4ud6hkpX3IOo_l-Q	Pho Thuan Thanh	502 S Dobson Rd	603.0	118	Worth Visiting	3.9	4.0		
1077	eMnCAvoCsZ3L1UuI4A0Vtw	Golden Corral	1868 N Power Rd	210.0	66	At your own risk	3.3	3.0		
1078	G4PqbK9aigbAynfrjs38Tw	Denny's	1210 E Main	89.0	31	At your own risk	2.8	3.0		
1079	KySn_B1woRIaD5c8_OqHfQ	Domino's Pizza	6515 E Main St	13.0	19	At your own risk	2.8	3.0		
1080	mcGfunYZWPAxiAKQqEN0IQ	Sonic of Mesa #2	6935 E Baseline Rd	53.0	9	Its your say finally!	1.8	2.0		
1081	549N1BNPDMvnrdb7qOoolQ	First Watch - Breakfast, Brunch & Lunch	1665 S Dobson Rd	163.0	105	Worth Visiting	3.8	4.0		
1082	dGhxlcnDVihFBaqJ3yrfMw	Applebee's Neighborhood Grill & Bar	1143 N Higley Rd	136.0	51	At your own risk	2.6	3.0		
1083	R5WkKWo9ae2gN2feWtB_4g	Serrano's	1021 S Power Rd	220.0	110	Worth Visiting	3.0	3.0		
1084	Xg7gOJjwtzmFGBxtSfOBlA	Green Lotus Vegetarian	1933 W Main St, Ste 7	83.0	80	Worth Visiting	4.0	4.0		
1085	luM8KQ2hMsD2r_4WlluUbA	East Valley Cafe	6102 E Main St	53.0	52	At your own risk	3.5	3.0		
1086	gP3N1gZlgxBMVcrG1ZTP2g	McDonald's	1212 W Main St	15.0	6	Its your say finally!	1.2	1.0		
1087	8Rh8YTwQjiLQq8ycBrKqkw	Fat Willy's Clubhouse Pub & Grill	650 N Hawes Rd	36.0	15	At your own risk	3.9	4.0		
1088	M_JZsxuSquWmqcETqz3bNg	Krazy Sub-Steve's	1211 N Country Club Dr	85.0	29	At your own risk	3.3	3.0		
1089	BrzMb6fe_GxILIJvnh8weA	Arby's	1923 E McKellips Rd	22.0	9	Its your say finally!	1.7	2.0		
1090	FtW8cRwh_mRT6efsjtWABA	Cafe 8	5235 E Southern Ave, Ste 107	84.0	110	Worth Visiting	4.2	4.0		
1091	Dj8MfG5-UGbjp9GxaNnGxQ	On The Border Mexican Grill & Cantina	1710 S Power Rd	554.0	157	Worth Visiting	2.8	3.0		
1092	1QJFpZxLbHbXSKohWp9uIA	Red White & Brew	6740 E McDowell Rd, Ste 102	987.0	353	Jewel of a place!	4.1	4.0		
1093	Gl01qPpjC9DKN_Py3IEnpA	Chipotle Mexican Grill	3440 E Baseline Rd, Unit 104	568.0	51	Worth Visiting	3.7	4.0		
1094	dddUz7IweLuFYelc3ZIyNA	Pollo Picante	635 N Country Club, Ste 3	81.0	56	Worth Visiting	4.3	4.0		
1095	GPJAacvrxZpbJvJiYvWitQ	Taco Bell	6728 Main St	47.0	5	At your own risk	3.4	3.0		
1096	vYn0gishV27DpfM_loZITQ	Chili's	1435 S Power Rd	311.0	66	At your own risk	2.8	3.0		
1097	xBwE7uIx-yN-n4OpNeAaDQ	Rosati's Pizza	1309 N Greenfield Rd, Ste 100	20.0	32	Its your say finally!	2.1	2.0		
1098	ihheHS4noJayWgECQpeJ_A	Teharu Sushi	6638 E Superstition Springs Blvd, Ste 101	429.0	143	Worth Visiting	3.3	3.0		
1099	BLML3lO-v_eD2AcTXtBPyg	Pho An An	2706 E University St, Ste 8	4.0	17	Its your say finally!	2.3	2.0		
1100	dYMaPxIh0ULhJIi3Ck2EGg	McDonald's	6748 E McKellips Rd	70.0	10	Its your say finally!	1.9	2.0		
1101	_8AlKWBLY9F9zX8siTOr9A	Pita Pit	2110 W Southern, Ste B	38.0	19	Worth Visiting	4.4	4.0		
1102	2CGXZdCDEyM4Ba0Q-K8WyA	Flip's Burgers & Brews	805 N Dobson Rd, Ste 101	57.0	56	At your own risk	3.3	3.0		
1103	ZaL3mKpmt1dopkq7bdetbQ	Whataburger	2747 E Broadway Rd	216.0	36	At your own risk	2.7	3.0		
1104	rPk01P-gHFZnBtRyfc7Wrg	Rudy's Burritos	9221 E Baseline Rd	349.0	184	Must Visit!	4.2	4.0		
1105	d2JjI5tu_fD9YEP4QhBOww	La Merced	855 W University Dr	50.0	38	At your own risk	3.6	4.0		
1106	vEb2SmLVYLm4YoO0uJZzww	Conti's Bar & Grill	155 S Power Rd	3.0	4	At your own risk	3.0	3.0		
1107	AsKb-lUO_3MYFg6df9QTsw	Aliberto's	263 W University Dr	33.0	17	At your own risk	3.8	4.0		
1108	xTMkZYKEsPwuDvsjyl3BFQ	El Chavo Mexican Restaurant	1101 N Mesa Dr	41.0	25	Worth Visiting	4.2	4.0		
1109	sUAJOwb1yFaSDreFADEO5Q	Nunthaporn's Thai Cuisine	17 W Main St	367.0	181	Must Visit!	3.7	4.0		
